review_id,title_translated,content_translated
bdbc93864bdba13f559a752a0ad94b79,I requested return,I didn't get a response so far
e3648e7221e74338c6ebba181d2ad9bc,recommendable,Lannister grade ten
1397863386a165b4cefef5ad335bea97,Satisfaction,"I was very happy with my purchase, the products arrived well before the expected date, I was even surprised, the goods were well packaged and everything was fine. I love it and I highly recommend it."
368e44dc9284b3a824be181ba5385dfe,it was not expected,in the showcase is one and the product and another
ab69ea37b14670a3a77c6bd4f80ea44a,Great,I love shopping at coptaime I have been buying for many years and they have always been great products they always deliver even before the deadline congratulations it is the best site I know.
9743e263eb00b46ca41336c554589511,Quilt,Good product but expected better
dae5a78729fd69013f55c992ff15f298,EXCELLENT,VERY BEAUTIFUL PRODUCT
54fb8457b4672719adb47e41e6d00e08,Failed to translate,VERY BAD FINISH I DO NOT RECOMMEND
c68679128bce3a50624ea15de13f737c,Good,"paid for
That I bought"
efd4ae7425ef4af845be67c9bdf2c3ab,great product.,"Although it runs on 3 large batteries, it works very well. I recommend..."
6bd75b3bd8efb88e88d205c1add1f51e,partial,Separate deliveries... not all order arrived yet
9b491aa3b50ff1307bcec5263707720d,I RECOMMEND,"PRODUCT CAME EXPIRING IN DECEMBER, I BOUGHT OTHERS EXPIRING IN 2 YEARS."
e98701268536eb62153ab5adb9f65aff,Grade 10,"Always serving me with greater responsibility this site, I love it."
cf7641030ad5f1058164e1efa44a8609,Satisfaction,Product delivered well packaged and on time.
8036aa134d90cc90de122b4a5d5e6ff2,Great quality,"Great quality product, easy installation and fast delivery!"
6108bdbfd2f8e0a8d10ea52e834051a6,excellent,I recommend...
6f671312864e5497af70e8ac10fb43a1,Very fast delivery,"I haven't used the product yet so I can't comment on it. However, I recommend the store, I received the product extremely quickly."
a16297a5874a277b85dde1913e13fb92,I do not recommend,"The product arrived on time and intact, but it doesn't work. I put the car vacuum cleaner with a socket for the cigarette lighter in the device already connected to the socket and nothing, it doesn't work."
16124a8db404a0263dffd721c786ad2c,I RECOMMEND,"RECEIVED BEFORE TIME, GREAT PRODUCT, WELL PACKAGED."
fe65d131efb95e5328c89c01e9346de2,product delivery,good
e661e2175953b47a82c7fd5c39d67cff,mini digital tv receiver,"Excellent product, even better price, delivery on time. Perfect!"
468e3f4526eac62fb52b61e046cf14f1,Failed to translate,"It hasn't been shaved yet, but in principle very good"
0ffa39920a8f99bbd056f535e295aad7,excellent,"Goods arrived before the deadline, I had not the slightest problem satisfied customer"
defea73cff6c1e7cdd3c73f5a92e4600,EXCELLENT,I LOVED THE PRODUCT
fce83a86cd3306d0c0fb97c9fbcc3c30,Inadequate packaging,"Everything went well, except that the packaging was inadequate, it did not offer protection to the purchased item, which had a CD that arrived broken."
fdaf19290aedf04d649e2358b7e5cf2f,I do not recommend,"According to Pineng's website, there is a list of codes with counterfeit products.
If I were going to buy something counterfeit, I wouldn't buy it online, but at a street vendor or
 any little shop"
b91a0192174164e92abbfeed0f15108c,mile light,The headlight was like black and came chromed.
8292b3112397241abd44d49c2fd59d98,highly recommend,"Good quality, arrived on time, all right..."
4447b3ada801a6efd7595076585aa40a,only half came,I ordered two units of the same product and only one unit came and no one gives me a return
262497abe5d99c1c502747c9c5c9788c,I still haven't received the product,"I have not received the product. Despite the truck drivers' strike, the other products referring to this order (and others) have already been delivered. The store will need to check with the carrier..."
ec462037806835e6ab262d7036de5db5,Product differs,"Product is not the same as shown, the headset is not a headset and is about 30cm, the packaging came damaged, cracked and missing a piece, the seller does not return the request for return and reimbursement."
52ae3dae0487f83e1979ef9ef9308352,Great but too small,"I liked it, cool product should only have different sizes of graters."
e3d0b5759bcb4f0cf86a52f8e0c9664f,unreliable partner,"I'm having order issues. The partner does not respond, sends the wrong order and does not return."
60c62d5c6db0d68c3715634adc4eb5e2,highly recommend,delivered much earlier than the estimated time.
ba6cc6a14a335ce0396c6566c3475e67,Grade 10,"My product was delivered before the stipulated deadline, arrived in perfect condition, well packaged, I am very satisfied, I recommend it!!"
6450fbd6b95278e5e1f04e05e6d98ecd,Good!,Good!
847c7f9e7a29c12bb66c6fc305fc6df8,Excellent product,Excellent product. I recommend.
03ccc1453f9e06d7bda13b87eb24806d,thinking recommendation,I bought a product and they sent me a similar one without asking me if I wanted the exchange
07bda9a8f3c45c5010fab2651003fd96,bad store,"I bought a watch, another one came, I sent messages, nobody answers, nobody returns! I sold it to a friend so I wouldn't lose my money!! Don't understand!! They send it wrong and don't answer the customers!"
0f929e3354b987525a46db686c15d30a,Excellent,"Despite the truckers' strike, there was not much delay."
72a3c3db7c668c32dcfd27efbeef326b,Great!,NAKJSK
3fc23e67dda48ee66555eccc44fba34a,I do not recommend the provided,"I received a different product than what I bought. I bought a cold white lamp and they delivered me neutral.
It is a product for installation at my client and I will miss the deadline for delivery of the service."
88e2af199c2656f6ed35dd30850177c1,Lamps,"I really liked the product, size, quality, however the internal color of the lamp was not as described, I did not like the color."
63920f731a16cb9f225ff624aee9bccb,Different,Charger different from the one in the photo and it is parallel!
4481b7d6375b34d2d6f82151f77c5526,Incorrect,"The product offered in the advertisement is one, but the one that was delivered differs in a way that alters its functioning."
e40ec5125c4e5e9d4156573429db256a,Failed to translate,"it's good that there is a serious company in Brazil,
and we have to trust that Brazil has a way!
It's like Lannister-type companies that we are proud to be Brazilian. I recommend it."
444001b21e55ff06012c0eef301be4df,Sk8,Excellent
a34592b61bdb833a760839efc2179a56,Very good,"Everything ok, arrived on time and everything came ok"
a4b9fb2fac00b05c42c9b542cf7b1da7,HIGHLY RECOMMEND,"PRODUCTS CAME VERY WELL PACKAGED, AND ARE EXACTLY AS THE PICTURES, PERFECT."
0a879c3161d6cca15ab100ffdb3c643f,EVERYTHING IS OK,EVERYTHING IS OK
61ccba0ba812c0958c73bbd7c7efb13d,Fast delivery and quality,"Fast delivery and quality product.
I recommend."
eafc9d87c63cb85f075a34ac48dc2458,close to winning,"Close to expiring. N was clearly stated in the ad.
Clearly intended to deceive consumers."
982645839578b50e2484535f7b56bf10,blanket,"Lower than expected product.
I want to return it."
9795b5fb0094ddd06f7688dab1f5bb26,DO NOT BUY FROM THE STORE,I placed the order on 04-30-2018 and paid the value of the product on the same day. It is until today 09-06-2018 (more than a month) the product has not arrived at my residence. I'll have to contact the competent body.
99e9bb2b58070121f4f9278b1533ef49,Very beautiful,"The lamp is very beautiful, it met my expectations. Arrived quickly"
40af1f812ffa71f65e35d39fbb5a4e01,I still haven't received my,"When tracking, it appears in transit for 19 days"
914fa412a3cb30c52173fa3f0660bdd5,Excellent product,"Great product, goes with everything! And everything arrived on time."
37d9edce34334ee50dc6eac0f7680a19,Great,Great product. Delivery ahead of schedule.
a73fde3d552328edaff0fcfe73a77c09,Very fast delivery.,Product of a great finish recommended.
66b994e29ad2545df76fd8fb2bedbe6b,Delivery deadline passed,The delivery date has passed and I still have not received the product.
f47279ea5a9c64ce467dd3b187c52593,I didn't receive the product...,"Bought it a long time ago! I bought two at the same time, I don't know why they sent the two filters separately. Only one arrived, the other hasn't arrived until today and I still haven't gotten any response from the store"
f84cf1ac03867081ae7fe2b54d87cd97,Failed to translate,"It was delivered ahead of schedule, keep up the great service
Hugs"
3cedca345c6c59e0648b0181f99a19ed,Failed to translate,"I am happy, for the product, I received it before the deadline."
ea72e79c9eef5bdadbaeb63715391413,Product doesn't work.,Product does not work apparently the product is not original.
f00ca078422e9228c68c0a27a6b515c7,Failed to translate,bad
48473f056dbedf83a49b22fb0dd16805,complaint,one of the dolls came without a pacifier
3e1936d3395c005c59d77d513d695a5a,I recommend.,"Delivery on time, the correct product, well packaged and in good condition."
7cdc38c51e3d0acefd5976d4a01d11dd,The order arrived missing,"The order did not arrive with the correct quantity. Missing Chest Support Pectoral Strap For Camera Gopro Go Pro, missing an Adapter Connector P2 Male P10 Female Stereo Microphone being 3."
bdbd8ae810d851596953e8af92740f36,Very good,Arrived much earlier than estimated time
dd409b3352f2d9fe294d93d18680623b,I loved!,Very beautiful!!!! Satisfied with the material!!!
7a7d77ee82410dbbca01fa7da9ab256e,exceeded expectations,Very good!!!
010b7361d3c6962ffb181a8764da3b36,wrong merchandise,My bucket bag came from the Ford ranger instead of the frontier
447efc1bcb513b94db26d21069ca976c,I love shopping with the amer,Delivery on time.
af60cb1c69aa92ba7aec8c2c2e06bee8,I recommend,The product arrived super fast and everything was fine!
6fb563dbbefbab605cdb639b9aa896cf,Excellent!,"A great cost x benefit!
I recommend!"
ecc1a410b43636ab247073b2479fc5ca,Failed to translate,Great product and fast delivery on time
ae595c96c185418c9eeb3894e86ca745,I'm still testing,"I haven't tested it yet. But the packaging is impeccable, everything is neatly separated, it comes in a compartmentalized bag that I really liked."
f3ee11b1b007b522dfa98b2821bd174f,excellent service,"Everything went as planned.. I would even like to purchase, which is not shown on the screen, these covers (size by order: sending the measurement), for two table sound, is it feasible?"
a656f5364ebde194d116f33991e7fb78,GRADE 10,GREAT PRODUCT
dd1fd378c60f8c7dda62dd01140138cf,ALL VERY WELL,"Product delivered ahead of schedule, good quality and no problem."
520a62a80a34c931d946932e16fc2a7d,Curtain room,"Great quality, wonderful price!!
Arrived well ahead of schedule, highly recommend."
27e45799cc39e58e14fe61bce3af963f,Failed to translate,"I like it, I recommend the store"
b21df0c83f954afe1991a602eaddd4dc,very good,Recommend and a good product
f8f0539fdc3209924e0e364e725f5f69,Horrible,Simply horrible product
8c935cd624a8cd93542d98ea74a2ef4d,Failed to translate,"I just think I should send the product soon, I always buy it, but this time my product still hasn't arrived."
aa8907781ed98659d92da283009efd0d,I already requested a refund,Product sent is falsified
4dfd675aa7adbfc01a83301cc2b903c3,Fast delivery,Super fast delivery .. from 1 day to the next and the quality of the product is simply fantastic !!!
29b8c759fa7a5b015daadc74d73b5911,I highly recommend!!!!!,"First of all, congratulations to the targaryen store that delivered the product in less than a week and in perfect condition, products above expectations, very good indeed, I highly recommend!!!!!"
84bc0bf21641e8a51d43e90264fb5b3f,thin fabric,"The same day I used it, it already filled with balls, too thin"
a1a751d51a84b03a83708a4dfd67ccba,Terrible,"It came totally wrong And the material mentioned on the site is not the same, it's crap I wanted to exchange it and I couldn't"
524aa302704e40e424fb91d5def9fa1f,Great,great product
388d0584caf7a075f6c8bb6e67d7e00b,TOP,Very fast delivery...Congratulations
fe09807dfa64558bc4a7dec71b646542,Very cool,"The product exceeded my expectations.
Congratulations on the quality of the product."
db38b6f399a8ac3f24a3a01b2df29b5b,I really liked,"Beautiful pieces, it turned out wonderful."
05d49508e8ef4575a2fde920baafdcf4,wrong quantity,I bought 2 and only 1 came. I wait for an answer because only this request came wrong. I await the other ah me.
5911f9d982ccd49969ec4a514e952c40,do not deliver,did not deliver
31b057b40dcbc80d4ca438c447914ba0,counterfeit product,The product is counterfeit. It didn't come with a manual or Orient's warranty certificate.
9af3df24d1eb0c3b6b0d10273035af73,I do not recommend,"I found the product very light compared to the old models. It is completely made of plastic, meaning a more powerful corona shower."
bc44370908703fce45ef742eac65b352,Great product!,Super satisfied with the purchase.
c4f40e9c51c737655afb34e61657285f,Very good,Excellent
64e8a06100b88390984e40b19fe1f117,good recommend,good recommend
f155379fdfa381779168d9af6dbf337e,EFFICIENCY,Fast shipping and delivery
4d9eb84b9ec4f0479bb51e437bf6af18,Product not delivered,Product not delivered
fe7ac770536cfddbb3e6b6f86dfc4457,I recommend,"The delivery took a while but I was advised and everything was fine, the product arrived and I liked it."
358ff449e09650ee2bf6e3e6a5eb694d,great product,The product is great. It's what I expected.
f3c6e7d738482de2b650baf678759d11,non-receipt,"To date, the product has not been received."
e33d0fc332145abd8ecfb689e095ec97,highly recommend,very good super recommend
dff8808f6bf4de731c57bcf421a9aec4,I recommend,Product delivered on time
